TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
202201,10.912,1.0,236.541,159.728,1.0,272.158,1.0,9.314,1.0,87.621,0.999328,0.057,1.0,2.216,1.0,0.29571517473118275,1.0,36.761866935483866,1.0,311.2662560483871,1.0,57.167232526881726,1.0,36.94613575268818,1.0,355.8510752688173,1.0,412.325,1.0,16.274,15.684,14.53,14.43,14.175,11.194,0.0,0.0,0.0,0.0,0.0,1.0,11.572,14.055,16.369,9.353,8.648,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-2.74585,1.0,13.4794,1.0,15.5557,0.193678,20.7551,1.0,23.952,0.487566,0.462649,0.946237,0.0106762,0.349492,0.454725,0.504154,0.997984,0.979839,0.924731,0.890088,0.607813,0.751517,0.99929,0.426725,0.263347,0.296792,0.501781,0.68846,0.550619,0.687834,0.938864,0.370961,0.252219,0.370961,0.508341,-9999,-9999
202202,10.843,1.0,291.951,213.595,1.0,262.818,1.0,11.136,1.0,87.506,1.0,0.662,1.0,2.541,0.984375,0.3621258867694805,0.9851190476190476,63.56589732142857,1.0,414.1961882440477,1.0,77.60763467261906,1.0,50.85804315476191,1.0,359.51465773809525,1.0,411.367,0.994048,16.29,15.698,14.544,14.441,14.181,10.815,0.0,0.0,0.0,0.0,0.0,1.0,9.354,11.848,14.957,9.624,8.665,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-0.720387,1.0,14.9529,0.988839,19.1047,0.213309,34.5308,0.99628,44.1185,0.599416,0.281932,0.895089,0.00863425,0.257161,0.290283,0.303957,0.978423,0.90625,0.908482,0.754964,0.557126,0.686701,0.816872,0.472657,0.298338,0.407376,0.5124,0.600497,0.503909,0.600497,0.839819,0.412578,0.320209,0.412578,0.567351,-9999,-9999
202203,14.331,1.0,362.614,264.586,1.0,280.436,1.0,14.432,1.0,87.369,1.0,0.606,1.0,2.322,1.0,0.28888381720430106,1.0,100.59363709677419,1.0,521.1501404569892,1.0,90.24967271505378,1.0,59.54499327956989,1.0,382.4889784946238,1.0,416.695,0.998656,16.299,15.707,14.553,14.45,14.188,12.891,0.0,0.0,0.0,0.0,0.0,1.0,8.259,11.108,14.264,9.536,8.436,-9999,0.988575,0.988575,0.988575,0.988575,0.988575,-9999,2.26714,0.988575,25.5866,0.997984,31.0578,0.237171,55.0235,1.0,66.7893,0.571198,0.0851142,0.924731,0.00831089,-0.0043832,0.0691459,0.115746,0.988575,0.960349,0.88172,0.818326,0.6559,0.738235,0.947645,0.746432,0.658005,0.687964,0.834028,0.737596,0.557124,0.737596,0.909139,0.747567,0.644521,0.747567,0.875103,-9999,-9999
202204,20.108,1.0,425.849,333.064,1.0,295.344,1.0,21.745,1.0,87.238,1.0,0.0,1.0,2.401,1.0,0.33264313888888886,1.0,133.08980486111108,1.0,661.2071298611112,1.0,106.18307430555556,1.0,71.50755555555556,1.0,421.3015277777778,1.0,425.018,1.0,16.288,15.696,14.542,14.441,14.181,17.888,0.0,0.0,0.0,0.0,0.0,1.0,5.026,8.08,11.443,8.567,7.866,-9999,1.0,1.0,1.0,1.0,1.0,-9999,7.62811,1.0,28.292,1.0,32.0644,0.365913,82.4092,1.0,93.3973,0.645167,-0.312254,0.946528,0.00811547,-0.452601,-0.34569,-0.280213,0.995833,0.951389,0.899306,1.37498,1.16519,1.32895,1.45245,1.70483,1.62135,1.67464,1.74175,1.07258,0.950072,1.07258,1.18254,1.52295,1.47883,1.52295,1.65838,-9999,-9999
202205,23.794,1.0,465.804,363.412,1.0,313.345,1.0,27.346,1.0,87.203,1.0,0.0,1.0,2.011,1.0,0.3069165053763441,1.0,143.45937096774193,1.0,728.3516801075267,1.0,117.86155107526882,1.0,79.3567741935484,1.0,451.33723118279573,1.0,425.659,1.0,16.274,15.683,14.529,14.43,14.175,23.272,0.0,0.0,0.0,0.0,0.0,1.0,3.265,5.073,9.731,7.401,6.922,-9999,1.0,1.0,1.0,1.0,1.0,-9999,9.50533,1.0,20.1118,1.0,21.4489,0.156741,105.491,1.0,112.505,0.58739,-0.178199,0.86828,0.0100388,-0.281755,-0.229173,-0.162316,0.99328,0.931452,0.858199,0.823542,0.779198,0.790948,0.830333,1.00293,1.00602,1.02933,1.06514,0.764087,0.748808,0.812608,0.841007,1.02628,1.02628,1.05202,1.07157,-9999,-9999
202206,27.514,1.0,480.873,293.389,1.0,373.793,1.0,28.251,1.0,87.391,1.0,1.194,1.0,1.903,1.0,0.31748348611111116,1.0,127.78168541666668,1.0,603.3035930555554,1.0,98.89143472222221,1.0,62.76511111111111,1.0,474.6990277777778,1.0,427.607,1.0,16.288,15.696,14.542,14.441,14.181,27.464,0.0,0.0,0.0,0.0,0.0,1.0,4.364,5.444,8.617,6.775,6.304,-9999,1.0,1.0,1.0,1.0,1.0,-9999,6.29765,1.0,32.5289,1.0,35.2785,0.506039,79.397,0.999306,86.1082,0.568256,0.656261,0.884028,0.0309546,0.619648,0.625852,0.631466,0.873611,0.998611,0.886806,1.55966,1.48532,1.5058,1.68319,0.890514,0.859907,0.882678,1.05537,1.39769,1.58965,1.68311,1.73074,0.915475,1.02662,1.06977,1.10402,-9999,-9999
202207,26.895,1.0,472.581,267.042,1.0,397.333,1.0,20.567,1.0,87.594,0.998656,4.81,1.0,1.523,1.0,0.24415988575268818,1.0,149.36051142473116,1.0,536.2157809139786,1.0,67.67487970430106,1.0,48.94756048387097,1.0,464.28938172043013,1.0,430.413,0.999328,16.29,15.698,14.544,14.441,14.181,26.524,0.0,0.0,0.0,0.0,0.0,1.0,8.01,9.622,11.621,7.699,6.357,-9999,1.0,1.0,1.0,1.0,1.0,-9999,2.93549,1.0,77.9922,0.997984,88.7438,0.844413,50.5275,1.0,57.4929,0.692297,0.364919,0.840054,0.0540312,-0.0910758,0.228207,0.339694,0.993952,0.926075,0.803091,4.17028,3.87623,4.05466,4.57162,3.7226,3.93977,4.00109,4.14508,4.46726,4.30477,4.45427,4.68255,4.74509,4.3123,4.38007,4.74509,-9999,-9999
202208,24.31,0.999328,440.704,233.101,0.998656,393.573,1.0,11.89,0.999328,87.584,1.0,6.686,1.0,1.46,1.0,0.2366386827956989,1.0,151.89405577956987,1.0,443.3444637096774,1.0,34.173757392473114,1.0,32.0608938172043,1.0,443.0014784946237,1.0,434.953,0.999328,16.299,15.707,14.553,14.45,14.188,24.712,0.0,0.0,0.0,0.0,0.0,1.0,11.942,13.862,17.435,13.888,13.002,-9999,0.990591,0.990591,0.990591,0.990591,0.990591,-9999,1.63384,0.990591,102.528,1.0,121.305,0.750896,23.166,1.0,27.4085,0.559133,-0.885842,0.874328,0.0464047,-1.41118,-1.1316,-0.479239,0.998656,0.965726,0.759409,6.24144,5.60849,5.96789,6.28252,7.10185,6.84477,7.00721,7.05163,5.55959,5.03995,5.50149,5.5587,7.01994,6.3117,6.87994,6.9557,-9999,-9999
202209,24.366,1.0,386.833,237.957,1.0,371.014,1.0,16.877,1.0,87.495,1.0,3.006,1.0,1.994,0.998611,0.32380309825650117,0.9986111111111111,130.65920555555556,1.0,449.6495548611111,1.0,43.89805347222222,1.0,36.03952777777777,1.0,440.43701388888894,1.0,442.802,0.995833,16.288,15.696,14.542,14.441,14.181,23.889,0.0,0.0,0.0,0.0,0.0,1.0,7.747,10.876,15.268,12.692,11.709,-9999,0.981944,0.981944,0.981944,0.981944,0.981944,-9999,0.685506,0.981944,79.2574,0.99375,96.7883,0.681615,23.5626,0.997222,28.7744,0.592532,-0.578554,0.843056,0.0264695,-0.776445,-0.713431,-0.636714,0.984722,0.980556,0.815972,4.81665,3.87304,4.57176,4.78202,5.35544,4.64948,4.86989,5.38196,3.40814,2.83153,3.40814,3.96072,4.36576,4.10809,4.36576,5.06743,-9999,-9999
202210,18.017,1.0,317.79,194.749,1.0,323.779,1.0,12.012,1.0,87.484,1.0,1.327,1.0,2.06,0.997984,0.3213391617383512,0.9979838709677419,83.0219946236559,1.0,367.5968474462366,1.0,40.57567809139785,1.0,32.70058467741936,1.0,400.672311827957,1.0,441.387,0.999328,16.274,15.683,14.529,14.43,14.175,19.91,0.0,0.0,0.0,0.0,0.0,1.0,9.094,11.853,16.022,13.394,12.784,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-3.45711,1.0,51.9484,0.998656,64.8926,0.483265,16.832,0.999328,21.0261,0.570401,-0.546011,0.961694,0.021325,-0.706063,-0.582671,-0.564385,0.997312,0.935484,0.985887,3.00564,2.50276,2.787,3.04605,3.53721,3.21805,3.35139,3.62114,2.15255,1.85552,1.98399,2.2451,3.09711,2.95198,3.03912,3.19155,-9999,-9999
202211,11.818,1.0,253.126,179.807,1.0,280.277,1.0,9.842,1.0,87.459,1.0,0.246,1.0,1.977,1.0,0.2913594861111111,1.0,57.99006249999999,1.0,340.16891458333333,1.0,48.28437083333333,1.0,36.05923611111111,1.0,363.48847222222224,1.0,415.897,1.0,16.288,15.696,14.542,14.441,14.181,14.588,0.0,0.0,0.0,0.0,0.0,1.0,8.749,11.316,15.122,12.698,12.209,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-4.2086,1.0,20.9739,1.0,26.2,0.214282,23.3932,1.0,29.2222,0.525706,-0.226742,0.913889,0.011324,-0.232402,-0.227151,-0.223571,0.977778,0.995139,0.898611,1.16043,0.95847,1.12323,1.22072,1.3925,1.1856,1.32118,1.45914,0.733062,0.622031,0.733062,1.00698,1.16227,1.04411,1.16227,1.37523,-9999,-9999
202212,10.277,1.0,220.264,139.013,1.0,284.944,1.0,7.485,1.0,87.514,0.998656,1.114,1.0,1.617,1.0,0.22312051747311828,1.0,42.96262298387095,1.0,261.62477352150535,1.0,38.608194220430114,1.0,25.564348118279568,1.0,353.2143817204301,1.0,423.542,1.0,16.288,15.696,14.542,14.439,14.179,11.287,0.000672043,0.000672043,0.000672043,0.000672043,0.000672043,1.0,13.502,15.979,18.67,14.411,12.349,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-3.02991,1.0,15.2257,1.0,18.8436,0.289041,17.6486,1.0,21.8423,0.495638,0.768777,0.813844,0.00790166,0.434136,0.699771,0.775269,0.997312,0.84879,0.788978,1.05915,0.765284,1.04033,1.09841,0.32939,0.3098,0.322705,0.356317,0.792473,0.47905,0.56862,0.753038,0.363256,0.208973,0.318409,0.435417,-9999,-9999
202301,8.817,1.0,236.541,153.445,1.0,273.055,1.0,7.822,1.0,87.442,1.0,1.458,1.0,2.083,1.0,0.2877625739247312,1.0,47.67863440860216,1.0,323.25694018817205,1.0,46.22694833333334,0.8064516129032258,30.08289784946236,1.0,346.75329301075266,1.0,447.628,1.0,16.215,15.622,14.469,14.366,14.103,9.574,0.0,0.0,0.0,0.0,0.0,1.0,14.238,17.154,20.649,17.251,16.064,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-5.76513,1.0,18.0694,1.0,23.528,0.407421,21.0193,1.0,27.369,0.567992,0.587049,0.894489,0.00976146,0.385082,0.475206,0.649893,0.998656,0.982527,0.844086,0.780377,0.595436,0.720717,0.939708,0.240609,0.209703,0.240609,0.287696,0.618133,0.46222,0.618133,0.943239,0.207619,0.155643,0.207619,0.436461,-9999,-9999
202302,9.284,1.0,291.951,190.073,1.0,273.405,1.0,8.223,1.0,87.399,0.998512,1.17,1.0,2.731,1.0,0.38789621279761904,1.0,71.80626264880952,1.0,404.56942857142855,1.0,64.87703199404761,1.0,36.442372767857144,1.0,353.271875,1.0,442.643,0.986607,16.185,15.595,14.441,14.342,14.087,8.808,0.0,0.0,0.0,0.0,0.0,1.0,13.452,16.205,19.847,16.491,15.376,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-2.51203,1.0,20.8268,0.982887,27.1184,0.411402,35.3611,0.999256,46.0433,0.685564,0.510063,0.938988,0.0114061,0.362671,0.460223,0.500992,0.973958,0.951637,0.880952,0.740759,0.552844,0.686151,0.77773,0.253247,0.190339,0.225927,0.281901,0.589048,0.432838,0.571619,0.647439,0.203749,0.115675,0.203749,0.364222,-9999,-9999
202303,12.457,1.0,362.614,248.467,1.0,288.943,1.0,10.27,1.0,87.322,0.999328,0.631,1.0,2.469,1.0,0.31367403897849466,1.0,114.26531653225808,1.0,538.2729482526881,1.0,81.34408346047663,0.9926075268817205,47.09300067204302,1.0,374.32883064516125,1.0,425.773,1.0,16.203,15.611,14.457,14.354,14.094,10.937,0.0,0.0,0.0,0.0,0.0,1.0,12.183,15.492,19.53,16.378,15.449,-9999,1.0,1.0,1.0,1.0,1.0,-9999,0.109863,1.0,30.3762,1.0,36.1841,0.280611,65.4484,1.0,77.9621,0.579532,0.0942625,0.906586,0.0110371,-0.0407426,0.0530941,0.11296,0.993952,0.980511,0.889113,1.20552,0.802357,0.939988,1.23599,1.11593,0.842278,0.886894,1.11832,0.993254,0.810668,0.993254,1.09977,0.924888,0.854951,0.924888,1.09004,-9999,-9999
202304,18.591,1.0,425.849,332.02,1.0,292.887,1.0,19.741,1.0,87.257,1.0,0.0,1.0,2.258,1.0,0.28710777083333333,1.0,152.6518798611111,1.0,733.0702638888891,1.0,104.58869583333335,1.0,61.84707361111111,1.0,408.45888888888896,1.0,426.888,1.0,16.201,15.609,14.455,14.354,14.094,14.753,0.0,0.0,0.0,0.0,0.0,1.0,5.695,9.17,13.879,12.084,12.589,-9999,1.0,1.0,1.0,1.0,1.0,-9999,4.12137,1.0,42.1717,0.999306,48.7262,0.219262,86.364,0.999306,99.787,0.616755,-0.96636,0.872917,0.0126146,-1.09425,-1.05557,-0.955163,0.997222,0.983333,0.867361,1.43026,1.24049,1.40214,1.55012,2.44069,2.33352,2.44069,2.50712,1.23602,1.10249,1.11379,1.24296,2.39104,2.23618,2.35267,2.41227,-9999,-9999
202305,21.761,1.0,465.804,330.434,1.0,320.973,1.0,21.754,1.0,87.264,1.0,0.246,1.0,1.948,1.0,0.33227920698924723,1.0,154.67304704301074,1.0,702.3085181451611,1.0,101.57772513440862,1.0,61.75229435483871,1.0,433.22076612903226,1.0,426.959,1.0,16.212,15.62,14.466,14.363,14.101,19.066,0.0,0.0,0.0,0.0,0.0,1.0,4.661,7.261,11.032,8.596,8.429,-9999,1.0,1.0,1.0,1.0,1.0,-9999,5.18193,1.0,45.2853,1.0,50.0586,0.40284,89.9512,1.0,99.4325,0.617948,-1.20557,0.928763,0.0167244,-1.18675,-1.1808,-1.15605,0.914651,0.998656,0.992608,1.35906,1.34755,1.36076,1.43815,2.5653,2.52836,2.56531,2.61926,1.27269,1.29582,1.35142,1.54454,2.45691,2.51583,2.55002,2.73642,-9999,-9999
202306,26.107,1.0,480.873,354.443,1.0,339.34,1.0,30.857,1.0,87.296,1.0,0.0,1.0,1.903,1.0,0.3203090416666666,1.0,159.48189722222222,1.0,787.4520354166667,1.0,113.86919305555556,1.0,67.61052708333332,1.0,464.744375,1.0,421.138,1.0,16.201,15.609,14.455,14.354,14.094,23.313,0.0,0.0,0.0,0.0,0.0,1.0,3.505,5.608,9.713,7.266,6.778,-9999,1.0,1.0,1.0,1.0,1.0,-9999,8.16358,1.0,29.4229,0.999306,31.2321,0.211347,113.101,1.0,120.056,0.59503,0.0462228,0.880556,0.0141712,-0.269054,-0.0934019,0.103117,0.995139,0.892361,0.848611,1.52306,1.12695,1.25594,1.67547,1.48414,1.39517,1.41801,1.57235,0.98885,1.14879,1.18939,1.63295,1.28494,1.37369,1.41481,1.65868,-9999,-9999
202307,30.027,1.0,472.581,296.664,0.991263,396.695,1.0,30.768,1.0,87.564,1.0,2.384,1.0,1.62,1.0,0.26491532258064515,1.0,161.0615295698925,1.0,651.6090584677418,1.0,90.20006048387097,1.0,54.7925813172043,1.0,483.616061827957,1.0,426.873,1.0,16.187,15.596,14.442,14.343,14.088,26.534,0.0,0.0,0.0,0.0,0.0,1.0,6.61,7.948,9.437,6.765,6.206,-9999,1.0,1.0,1.0,1.0,1.0,-9999,3.94422,1.0,73.4765,0.997984,82.345,1.06875,67.0559,0.999328,75.1495,0.827836,2.22309,0.862903,0.0596877,1.03879,1.60578,2.27596,0.987903,0.954973,0.78293,6.10018,4.14686,6.03916,6.73804,3.84438,3.10807,3.80065,4.46207,3.46955,2.99524,3.15643,3.46955,2.51215,2.23171,2.3562,2.69501,-9999,-9999
202308,27.535,1.0,440.704,231.494,0.981855,394.802,1.0,23.174,1.0,87.579,1.0,2.016,1.0,1.71,1.0,0.2881811626344086,1.0,138.07187970430107,1.0,459.8476538978495,1.0,53.9257869623656,1.0,39.6156747311828,1.0,463.7272177419355,1.0,419.431,0.999328,16.203,15.611,14.457,14.354,14.094,25.391,0.0,0.0,0.0,0.0,0.0,1.0,7.335,8.065,9.993,7.031,6.419,-9999,0.99664,0.997312,0.997312,0.99664,0.99664,-9999,1.86517,0.99664,73.2498,0.997984,86.8272,0.895647,41.3962,0.997312,49.0693,0.744559,-0.424711,0.852823,0.0511398,-0.941847,-0.813657,-0.697003,0.803763,0.994624,0.831317,3.81884,3.54492,3.72409,3.9134,4.23399,4.32224,4.35592,4.81787,3.51537,3.36979,3.5573,4.05417,4.15651,4.11714,4.18355,4.6321,-9999,-9999
202309,26.669,1.0,386.833,228.911,0.967361,361.649,1.0,26.474,1.0,87.499,1.0,0.246,1.0,1.681,1.0,0.24524304166666663,1.0,116.9339701388889,1.0,440.53198194444445,1.0,61.24152222222222,1.0,42.575323611111116,1.0,456.475,1.0,420.175,1.0,16.201,15.609,14.455,14.354,14.094,24.98,0.0,0.0,0.0,0.0,0.0,1.0,4.763,5.938,9.183,6.854,6.257,-9999,0.999306,1.0,1.0,1.0,1.0,-9999,2.4578,0.999306,28.1639,0.996528,31.8805,0.386366,72.5117,0.996528,82.0806,0.544857,0.155416,0.665972,0.0199884,-0.0313442,0.0421769,0.109362,0.988194,0.9625,0.611806,1.29473,0.974511,1.25457,1.56485,1.12822,0.995531,1.03378,1.44967,1.21098,0.748091,1.15395,1.96787,1.37995,0.850821,1.26068,1.72971,-9999,-9999
202310,21.074,0.889785,317.79,180.087,0.872312,325.717,0.889785,19.092,0.889785,87.335,0.869624,0.328,1.0,2.073,0.869624,0.31223425110979774,0.8548387096774194,79.45734426910956,0.8548387096774194,402.0138416338325,0.8548387096774194,65.11049025151038,0.8548387096774194,41.88624581560284,0.8548387096774194,423.82710506960865,0.8548387096774194,416.436,0.889113,16.212,15.62,14.466,14.363,14.101,23.293,0.0,0.0,0.0,0.0,0.0,1.0,5.264,5.414,9.088,6.793,6.178,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-2.17263,1.0,15.7209,0.888441,18.7697,0.22543,50.34,0.888441,60.1023,0.571506,0.195447,0.809812,0.00874421,0.00133707,0.206733,0.230087,0.782258,0.881048,0.87836,1.03777,0.6672,0.761409,0.841906,0.81425,0.448317,0.67664,0.819052,0.611743,0.463262,0.575711,0.666326,0.586037,0.532282,0.586037,0.758033,-9999,-9999
202311,15.686,1.0,253.126,173.619,1.0,301.382,1.0,12.359,1.0,87.494,0.974306,0.076,1.0,2.256,0.999306,0.35126337367021276,0.9993055555555554,49.5720281323877,0.9993055555555554,390.29590458037825,0.9993055555555554,55.96821679964539,0.9993055555555554,34.74524593676123,0.9993055555555554,388.12341607565014,0.9993055555555554,413.596,1.0,16.201,15.609,14.455,14.354,14.094,18.324,0.0,0.0,0.0,0.0,0.0,1.0,5.768,6.878,9.754,7.292,6.509,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-3.9323,1.0,9.82837,0.998611,12.8408,0.195949,31.2627,1.0,40.8449,0.593606,-0.00607679,0.979861,0.0107765,-0.0294446,0.0420213,0.0466564,0.956944,0.999306,0.997917,0.53464,0.461368,0.512884,0.527772,0.526714,0.415636,0.474768,0.55894,0.503542,0.348311,0.375338,0.477104,0.418464,0.317723,0.398806,0.455957,-9999,-9999
202312,12.328,1.0,220.264,145.859,1.0,279.962,1.0,11.246,1.0,87.431,0.75,1.458,1.0,1.906,1.0,0.26886783736559144,1.0,33.91934139784946,1.0,322.88409744623664,1.0,48.49919690860216,1.0,28.63868615591398,1.0,361.1479166666667,1.0,428.895,0.975806,16.187,15.596,14.442,14.343,14.088,13.68,0.000672043,0.000672043,0.000672043,0.000672043,0.000672043,1.0,9.835,9.768,12.946,8.027,6.95,-9999,0.998656,0.998656,0.998656,0.998656,0.998656,-9999,-6.94647,0.998656,8.73059,0.975806,11.4065,0.134002,14.1167,0.975806,18.4435,0.63775,0.259681,0.963038,0.00881639,0.236629,0.267137,0.276236,0.952285,0.931452,0.93414,0.453854,0.40562,0.445099,0.472648,0.178359,0.134161,0.158217,0.230572,0.589064,0.318469,0.589064,0.765487,0.258523,0.117019,0.258523,0.484021,-9999,-9999
